estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono
México,Chicoloapan,15,29,15029,NANCY JAZMIN ,GOMEZ ,VARGAS ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N, CENTRO, CHICOLOAPAN, MEX. C.P. 56370",http://,55,88 40 70 38
México,Chiconcuac,15,30,15030,AGUSTINA CATALINA ,VELASCO ,VICU?A ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1, CENTRO, CHICONCUAC, MEX. CP. 56270",http://,595,9-53-07-57; 9-53-53-29; 9-55-04-64
México,Chimalhuacán,15,31,15031,JESUS TOLENTINO ,ROMAN ,BOJORQUEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CABECERA MUNICIPAL, CENTRO, CHIMALHUACAN, MEX. C.P. 56330",http://,55,58-52-57-72; 58-52-57-72; conm. 58-52-57-71
México,Donato Guerra,15,32,15032,ELIZA ,OJEDA ,RENTERIA ,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL PLAZA HIDALGO S/N, CENTRO DONATO GUERRA, MEX. CP. 51030",http://,726,110 16 48
México,Ecatepec de Morelos,15,33,15033,LUIS FERNANDO ,VILCHIS ,CONTRERAS ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL AV. JUÁREZ S/N, SAN CRISTÓBAL, ECATEPEC  MEX. CP. 5500",http://,55,58-36-15-00; 2-51-54-68; 2-51-54-86 EXT. 103
México,Ecatzingo,15,34,15034,ROCIO,SOLIS ,ROBLES,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL BARRIO SAN JOSE, CENTRO, ECATZINGO, MEX. C.P. 56990",http://www.ecatzingo.gob.mx,597,1-09-71-69
México,Huehuetoca,15,35,15035,JOSE LUIS ,CASTRO ,CHIMAL,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, HUEHUETOCA, MEX. C.P. 54680",http://,593,9-18-02-04 EXT. 207
México,Hueypoxtla,15,36,15036,DIEGO ,VARGAS ,COLIN,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA JUAREZ S/N, CENTRO, HUEYPOXTLA, MEX. C.P. 55670",http://,599,9-11-90-04; 9-11-90-82 EXT. 103
México,Huixquilucan,15,37,15037,ENRIQUE ,VARGAS ,DEL VILLAR ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL NICOLAS BRAVO S/N, ESQ. RAYON, CENTRO, HUIXQUILUCAN, MEX. C.P. 52760",http://,55,82-84-22-29; 82-84-22-30;82-84-22-31; 52-67-29-00Â
México,Isidro Fabela,15,38,15038,ASTRID ANITA ,DAVILA ,ORDO?EZ ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. CONSTITUCION # 1, CENTRO, ISIDRO FABELA, MEX. C.P. 54480",http://,55,89-94-62-92; 89-94-62-91
México,Ixtapaluca,15,39,15039,MARICELA ,SERRANO ,HERNANDEZ ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL MUNICIPIO LIBRE 1, CENTRO, IXTAPALUCA, MEX. C.P. 56530",http://,55,59-72-85-00; 59-72-64-87 ext. 2001
México,Ixtapan de la Sal,15,40,15040,JUAN ANTONIO ,PEREZ ,QUINTERO ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, IXTAPAN DEL ORO, MEX. C.P. 51070",http://,721,1-43-06-00; 1-45-53-86
México,Ixtapan del Oro,15,41,15041,FRANCISCO ,GARCIA ,MORALES ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, IXTAPAN DEL ORO, MEX. C.P. 51070",http://,726,2-68-20-79;
México,Ixtlahuaca,15,42,15042,JUAN LUIS ,SOLALINDE ,TREJO,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, IXTAPAN DEL ORO, MEX. C.P. 51070",http://,712,1-22-99-02
México,Xalatlaco,15,43,15043,JOSE ANGEL RENE ,REZA ,MOLINA ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. 16 DE SEPTIEMBRE # 1, CENTRO, XALATLACO, MEX. C.P. 52680",http://,713,1-31-11-09; 6-90-49-83
México,Jaltenco,15,44,15044,JOSE ROSARIO ,ROMERO ,LUGO ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. VICENTE GUERRERO S/N, CENTRO, JALTENGO, MEX. C.P. 55780",http://,55,49-11-55-15; 49-18-72-78
México,Jilotepec,15,45,15045,AGUSTIN JAVIER ,BONILLA ,RODRIGUEZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL LEONA VICARIO # 101, CENTRO, JILOTEPEC, MEX. C.P. 54240",http://,761,7-34-00-22; 7-34-25-89; 7-34-41-72
México,Jilotzingo,15,46,15046,EVELIN ,MAYEN ,GONZALEZ,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CAMINO REAL # 1, CENTRO, JILOTZINGO, MEX. CP. 54570",http://,55,89-96-91-00; 89-96-91-01 EXT. 102
México,Jiquipilco,15,47,15047,MARISOL ,GONZALEZ ,TORRES ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PALACIO MUNICIPAL PLAZA REFORMA # 1, CENTRO, JIQUIPILCO, MEX. CP. 50800",http://www.jiquipilco.gob.mx,712,1-11-42-02
México,Jocotitlán,15,48,15048,IVAN DE LA CRUZ ,ESQUER ,CRUZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA CONSTITUYENTES 1, CENTRO, JOCOTITLAN, MEX. C.P. 50700",http://,712,1-23-01-91; 1-23-01-90
México,Joquicingo,15,49,15049,DIONICIO ,BECERRIL ,LOPEZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL MORELOS ESQ. MELCHOR OCAMPO CENTRO, JOQUICINGO, MEX. C.P. 52370",http://,714,14-00-533; 147-06-31
México,Juchitepec,15,50,15050,FELIPE ,MEJIA ,VALDES ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N, CENTRO, JUCHITEPEC, MEX. C.P. 56860",http://,597,9-77-08-72 EXT. 101 Y 114
México,Lerma,15,51,15051,JAIME ,CERVANTES ,SANCHEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA JUAREZ # 1, CENTRO, LERMA, MEX. C.P. 52000",http://,728,2-82-99-03; 2-82-99-03 EXT. 1137 Y 1106
México,Malinalco,15,52,15052,ROBERTO ,CABA?AS ,POBLETE ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. PROGRESO # 2, BARRIO DE SAN JUAN, MALINALCO, MEX. CP. 52440",http://,714,1-47-01-33; 1-47-01-11 EXT. 104 Y 106
México,Melchor Ocampo,15,53,15053,MIRIAM ,ESCALONA ,PI?A ,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PRESIDENCIA MUNICIPAL CALLE ADOLFO LOPEZ MATEOS NO. 72, BARRIO SE?OR DE LOS MILAGROS, MELCHOR OCAMPO, MEX. 54880",http://,55,58-78-01-11; 58-78-07-42; 58-78-36-46
México,Metepec,15,54,15054,GABRIELA ,GAMBOA ,SANCHEZ ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL VILLADA # 37 BARRIO ESP?RITU SANTO, CENTRO, METEPEC, MEX. CP. 52140",http://,722,2-35-82-22; 2-35-82-23
México,Mexicaltzingo,15,55,15055,JOSE VICENTE ,ESTRADA ,PALACIOS ,H,VR,,VIA RADICAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. INDEPENDENCIA 100, CENTRO MEXICALTZINGO, MEX. CP. 52180",http://,722,2-63-09-07
México,Morelos,15,56,15056,ARMANDO ,MATEO ,CEDILLO,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CALLE 5 DE MAYO S/N, CENTRO MORELOS, MEX CP. 50550",http://,712,1-23-91-94; 1-23-91-95
México,Naucalpan de Juárez,15,57,15057,PATRICIA ELISA ,DURAN ,REVELES ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. JUAREZ 39, FRACC. MIRADOR NAUCALPAN DE JUAREZ, MEX. CP. 53050",http://,55,"53-71-83-00; 53-71-84-00 EXT. 1258, 1351"
México,Nezahualcóyotl,15,58,15058,JUAN HUGO ,DE LA ROSA ,GARCIA ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL AV. CHIMALHUACAN S/N, BENITO JUAREZ, NEZAHUALCOYOTL, MEX. CP. 57000",http://,55,"57-16-90-70; EXT. 1107, 1108"
México,Nextlalpan,15,59,15059,ELIZABETH ,MENDOZA ,PEREZ ,M,MORENA,,MORENA,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. AYUNTAMIENTO ESQUINA CON AV. JUAREZ, NEXTLALPAN, MEX. CP. 55790",http://,55,49-11-51-51; 49-11-68-71; 49-11-68-72
México,Nicolás Romero,15,60,15060,ARMANDO ,NAVARRETE ,LOPEZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL, CENTRO NICOLAS ROMERO, MEX. CP. 54400",http://,55,53-71-25-00 EXT. 252
México,Nopaltepec,15,61,15061,ANEL ,MARTINEZ ,PEREZ ,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL, CENTRO NOPALTEPEC, MEX. CP. 55970",http://,592,92 4-50-05 EXT. 128
México,Ocoyoacac,15,62,15062,ANALLELY ,OLIVARES ,REYES ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LOS INSURGENTES # 1, CENTRO, OCOYOACAC, MEX. CP. 52740",http://,728,28- 7-51-14; 28-7-66-90 EXT. 103
México,Ocuilan,15,63,15063,FELIX ALBERTO ,LINARES ,GONZALEZ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CALLE LAZARO CARDENAS # 1, CENTRO OCUILAN, MEX. C.P. 52480",http://www.ocuilan.gob.mx,714,1-46-41-67; 1-46-44-17; 1-46-42-79
México,El Oro,15,64,15064,MARCO ANTONIO ,BARRANCO ,SANCHEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. DE LA CONSTITUCION # 24, CENTRO, EL ORO, MEX. C.P. 50600",http://,711,"1-25-00-36; 1-25-00-99 EXT.102, 114"
México,Otumba,15,65,15065,MAURICIO ALBERTO ,CID ,FRANCO ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N, CENTRO, OTUMBA, MEX. CP. 55900",http://,592,9-22-23-44
México,Otzoloapan,15,66,15066,LIZBETH ,NU?EZ ,GARCIA ,M,PT,,PARTIDO DEL TRABAJO ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N, CENTRO, OTZOLOAPAN, MEX. CP. 51130",http://,726,2-66-90-46; 266-91-68
México,Otzolotepec,15,67,15067,ERIKA ,SEVILLA ,ALVARADO ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO # 1, VILLA CUAUHTEMOC, OTZOLOTEPEC, MEX. CP. 52080",http://,719,2-86-44-23; CONM. 2-86-03-14
México,Ozumba,15,68,15068,VALENTIN ,MARTINEZ ,CASTILLO ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1, CENTRO, OZUMBA, MEX. CP. 56800",http://,597,9-76-01-04; EXT. 120
México,Papalotla,15,69,15069,RODRIGO ,RUIZ ,MARTINEZ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA MORELOS # 1, BARRIO IXAYOC, PAPALOTLA, MEX. C.P. 56050",http://,595,9-53-85-79; 9-53-09-05 EXT. 107
México,La Paz,15,70,15070,FELICIANA OLGA ,MEDINA ,SERRANO ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA GENERAL LUIS CERON S/N, CENTRO, LA PAZ, MEX. CP. 56400",http://,55,58-55-00-24; 58-56-67-38
México,Polotitlán,15,71,15071,JAVIER ,GARCIA ,POLO ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CALLE PLAZA CONSTITUCI?N, PORTAL HIDALGO # 7, CENTRO , POLOTITLAN, MEX. C.P. 54200",http://,427,"2-66-00-61; 2-66-06-83; 2-66-03-05; 2-66-02-71 EXT. 71047, 71048, 71049"
México,Rayón,15,72,15072,LEONEL ,GONZALEZ ,TALAVERA ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA 22 DE OCTUBRE S/N, CENTRO, RAYON, MEX. CP. 52360",http://,717,1-32-00-45
México,San Antonio la Isla,15,73,15073,LIZETH MARLENE ,SANDOVAL ,COLINDRES,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL VICENTE VILLADA S/N, COL. CENTRO, SAN ANTONIO LA ISLA, MEX. C.P. 52280",http://,717,1-32-12-39; SINDICATURA 1-32-41-38
México,San Felipe del Progreso,15,74,15074,ALEJANDRO ,TENORIO ,ESQUIVEL ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,PALACIO MUNICIPAL PLAZA POSADAS Y GARDU,http://,712,1-23-51-99; 1-23-74-74; 1-23-61-57
México,San Martín de las Pirámides,15,75,15075,ERIC ,RUIZ,MEDINA ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,PALACIO MUNICIPAL PLAZA POSADAS Y GARDU,http://,594,"95 8 20 11, 95 8 20 91"
México,San Mateo Atenco,15,76,15076,JULIO CESAR ,SERRANO ,GONZALEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL JUAREZ # 302, CENTRO, SAN MATEO ATENCO, MEX. C.P. 52100",http://www.sanmateoatenco.gob.mx,728,6-90-11-00; 6-90-11-01 EXT. 1
México,San Simón de Guerrero,15,77,15077,SARA ,MORALES ,DE JESUS ,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL RIVA PALACIO # 3, COL. CENTRO, SAN SIMON DE GUERRERO, MEX C.P. 51470",http://,716,"2-65-31-05, 265; 265-30-84"
México,Santo Tomás,15,78,15078,MARIA DEL ROSARIO ,MATIAS ,ESQUIVEL ,M,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. MORELOS # 12, CENTRO, SANTO TOMAS, MEX. C.P. 51100",http://,726,1-10-05-95; 1-10-12-64
México,Soyaniquilpan de Juárez,15,79,15079,JORGE ,ESPINOSA ,ARCINIEGA ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. 16 DE SEPTIEMBRE # 6, CENTRO, SOYANIQUILPAN, MEX. C.P. 54280",http://,761,7-35-31-26 EXT. 102
México,Sultepec,15,80,15080,MIGUEL ANGEL ,HERNANDEZ ,TINOCO ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL FRANCISCO I. MADERO # 1, CENTRO, SULTEPEC, MEX. C.P. 51600",http://,716,1-48-01-62 EXT. 104
México,Tecámac,15,81,15081,MARIELA ,GUTIERREZ ,ESCALANTE ,M,MORENA,,MORENA,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N, CENTRO, TECAMAC, MEX. C.P. 55740",http://,55,59-38-85-00 EXT. 201
México,Tejupilco,15,82,15082,MANUEL ANTHONY ,DOMINGUEZ ,VARGAS ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, TEJUPILCO, MEX. C.P. 51400",http://,724,2-67-55-30; 267-00-85
México,Temamatla,15,83,15083,JUAN MARTIN,OROZPE ,PEREZ ,H,PNA,,PARTIDO NUEVA ALIANZA ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, TEJUPILCO, MEX. C.P. 51400",http://,55,59-42-91-37
México,Temascalapa,15,84,15084,HECTOR ,QUEZADA ,QUEZADA ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N, CENTRO, TEMASCALAPA, MEX. C.P. 55980",http://,596,"9-33-01-99 EXT. 108, 125"
México,Temascalcingo,15,85,15085,JUAN ,DE LA CRUZ ,RUIZ ,H,MORENA,,MORENA,01/01/19,31/12/21,"PALACIO MUNICIPAL PLAZA BENITO JUAREZ # 1, CENTRO, TEMASCALCINGO, MEX. C.P. 50400",http://,718,1-26-01-67; 1-26-01-45; 1-26-01-20 EXT. 101
México,Temascaltepec,15,86,15086,ERICK ,RAMIREZ ,HERNANDEZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA JUAREZ # 1, CENTRO, TEMASCALTEPEC, MEX. C.P. 51300",http://,716,2-66-57-41 EXT.1101
México,Temoaya,15,87,15087,NELLY BRIGADA ,RIVERA ,SANCHEZ ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PORTAL AYUNTAMIENTO # 103, CENTRO, TEMOAYA, MEX. C.P. 50850",http://,716,2-65-00-67; 2-65-03-85
México,Tenancingo,15,88,15088,GABRIEL ,GALLEGOS ,GARCIA ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CALLE MORELOS S/N, CENTRO, TENANCINGO, MEX. C.P. 52400",http://,714,1-03-08-72; 1-03-08-73
México,Tenango del Aire,15,89,15089,ROBERTO ,AVILA ,VENTURA ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION 1, COL. CENTRO, TENANGO DEL AIRE, MEX. C.P. 56780",http://,597,9-82-54-00
México,Tenango del Valle,15,90,15090,PABLO IVAN ,GUADARRAMA ,MENDOZA ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL CONSTITUCION # 101, TENANGO DEL VALLE, MEX. C.P. 52300",http://,717,1-44-01-60
México,Teoloyucan,15,91,15091,GABRIELA ,CONTRERAS ,VILLEGAS ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. DOLORES S/N, CENTRO, TEOLOYUCAN, MEX. C.P. 54770",http://,593,1-02-01-00
México,Teotihuacán,15,92,15092,JAIME ,HEREDIA ,ANGELES ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA JUAREZ # 1, CENTRO, TEOTIHUACAN, MEX. C.P. 55800",http://,594,9-56-16-86; 9-56-83-60 EXT. 101
México,Tepetlaoxtoc,15,93,15093,MA. EVA ,BUSTAMANTE ,VENEGAS ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL PLAZA PRINCIPAL S/N, CENTRO, TEPETLAOXTOC, MEX. C.P. 56070",http://,595,9-23-00-10 EXT. 101; 9-23-00-44
México,Tepetlixpa,15,94,15094,ARMANDO ,MELENDEZ ,SORIANO ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. MORELOS # 10, CENTRO, TEPETLIXPA, MEX. C.P. 56880",http://,597,9-75-01-50; 9-75-15-61 EXT.122
México,Tepotzotlán,15,95,15095,ANGEL ,ZUPPA ,NU?EZ ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA VIRREYNAL # 1, CENTRO, TEPOTZOTLAN, MEX. C.P. 54600",http://,55,58-76-08-08; 58-76-00-97 Ext. 1001 y 1002
México,Tequixquiac,15,96,15096,GILBERTO ,RAMIREZ ,DOMINGUEZ ,H,PNA,,PARTIDO NUEVA ALIANZA ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA CUAUHTEMOC # 1, CENTRO, TEQUIXQUIAC, MEX. C.P. 55650",http://,591,9-12-16-38; 9-12-13-33
México,Texcaltitlán,15,97,15097,JAVIER ,LUJANO ,HUERTA ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. BENITO JUAREZ # 1, CENTRO, TEXCALTITLAN, MEX. C.P. 51670",http://,716,2-63-53-24; 2-63-53-50
México,Texcalyacac,15,98,15098,XOCHITL MARIBEL ,RAMIREZ ,BERMEJO ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL ALFREDO CAMPANELLA S/N, COL. CENTRO, TEXCALYACAC, MEX. C.P. 52570",http://,713,1-31-88-02
México,Texcoco,15,99,15099,SANDRA LUZ ,FALCON ,VENEGAS ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL NEZAHUALCOYOTL # 110, CENTRO, TEXCOCO, MEX. C.P. 56100",http://,595,"9-52-00-00 EXT. 2006, 4090"
México,Tezoyuca,15,100,15100,DIANA JAZMIN ,CHAVEZ ,HERNANDEZ ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PASCUAL LUNA # 20, BARRIO LA ASCENCION, TEZOYUCA, MEX. C.P. 56000",http://,594,9-56-40-32
México,Tianguistenco,15,101,15101,ALFREDO ,BALTAZAR ,VILLASE?OR,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA LIBERTAD # 1, CENTRO, SANTIAGO TIANGUISTENGO, MEX. C.P. 52600",http://,713,1-35-20-48; 1-35-21-51
México,Timilpan,15,102,15102,LAURA LETICIA ,CABALLERO,JUAREZ ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N, CENTRO, TIMILPAN, MEX. C.P. 50500",http://,712,1-25-50-29
México,Tlalmanalco,15,103,15103,ANA GABRIELA ,VELAZQUEZ ,QUINTERO ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL AV. FRAY MARTIN DE VALENCIA S/N, COL.CENTRO, TLALMANALCO, MEX. C.P. 56700",http://,597,9-77-98-67; 55-80-80-36-68
México,Tlalnepantla de Baz,15,104,15104,RACIEL ,PEREZ ,CRUZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA GUSTAVO BAZ S/N, CENTRO, TLALNEPANTLADE BAZ, MEX. C.P. 54000",http://,55,53-66-38-03; 53-63-38-05; 53-63-38-01
México,Tlatlaya,15,105,15105,LEOPOLDO ,DOMINGUEZ ,LOPEZ ,H,COAL.,PAN-PRD-PMC,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO, CENTRO, TLATLAYA, MEX. C.P. 51550",http://,716,1-71-80-63; 1-71-81-12
México,Toluca,15,106,15106,JUAN RODOLFO ,SANCHEZ ,GOMEZ ,H,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PALACIO MUNICIPAL INDEPENDENCIA PTE. # 207, CENTRO, TOLUCA, MEX. C.P. 50000",http://,722,3-84-11-00 EXTS. 117 y 118
México,Tonatico,15,107,15107,LUIS DANTE ,LOPEZ ,COLIN ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1, CENTRO, TONATICO, MEX. C.P. 51950",http://,721,1-41-00-41; 1-41-04-12
México,Tultepec,15,108,15108,MARCO ANTONIO,CRUZ,CRUZ,H,-,-,-,24/05/20,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO # 1, CENTRO, TULTEPEC, MEX. C.P. 54960",http://,55,58-92-01-25; 58-92-06-45; 58-92-08-00  EXT. 105 y 117
México,Tultitlán,15,109,15109,ELENA,GARCIA ,MARTINEZ ,M,COAL.,PT-MORENA-PES,COALICION ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO 1, CENTRO, TULTITLAN, MEX. C.P. 54900",http://,55,"58-88-32-98, 58-88-32-53"
México,Valle de Bravo,15,110,15110,MAURICIO ,OSORIO ,DOMINGUEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/19,31/12/21,"PRESIDENCIA MUNICIPAL 5 DE FEBRERO # 100, CENTRO, VALLE DE BRAVO, MEX. C.P. 51200",http://,726,2-62-80-60 EXT. 136
