Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x )
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53600,58400,2021-03-05 09:48:35 CST,2021-03-05,09:48:35,Photo,61,33,4,18,3,0,1,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4065754886789484,"La alcaldesa Armida Castro hizo entrega de 2 tanques comunitarios de agua en la colonia La Ballena, buscando así mitigar la escasez del vital líquido y a su vez confirmando que las políticas públicas de esta Administración son aplicadas en donde más hace falta. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4065754833456156/?type=3,,"MÉXICO ฺOSC ""BIENVENIDOS LA INAUGURACIÓN"" 2tanques de lmacenamiento comunitario, en San José del Cabo, Municipio de Los B.C.S."" TOTAL DE INVERS Suminist polietil colocación tanque Imac densidao color negro tapa 90,000.00 otable 10,000 kg/cm3) ""OBRASV ACCIO 2020 Queda distintos",Photos from Ayuntamiento de Los Cabos's post,,,,,-1.17
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53593,58385,2021-03-04 17:22:15 CST,2021-03-04,17:22:15,Live Video Complete,149,33,7,104,4,0,0,0,0,1,owned,Yes,863,1705,0,00:18:28,https://www.facebook.com/209049169126761/posts/730234467637744,"🛑 / #EnVivo Con una inversión de más 1 millon de pesos como parte del presupuesto del FAIS 2020, el día de hoy, hacemos entrega de la rehabilitación del parque Animas Altas en San José del Cabo. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/730234467637744/,,,,,,,,1.35
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53593,58385,2021-03-04 15:55:29 CST,2021-03-04,15:55:29,Live Video Complete,64,28,3,30,3,0,0,0,0,0,owned,Yes,850,1335,0,00:18:05,https://www.facebook.com/209049169126761/posts/154307876537274,"🛑 / #EnVivo Continuamos con la inauguración de la nueva comandancia en el sector 1 en la colonia Centro, en la delegación de Cabo San Lucas. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/154307876537274/,,,,,,,,-1.72
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53593,58385,2021-03-04 15:17:57 CST,2021-03-04,15:17:57,Photo,19,5,0,13,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4063820820316224,"Te invitamos a disfrutar del programa ¡Desde La Casa!, todos los sábados en punto de las 7:00 de la noche a través de nuestra transmisión, con la conducción de Kike Tovar ¡Entretenimiento para toda la familia! #QuédateEnCasa",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4063820743649565/?type=3,,"Ayuntamiento de s Cabos Desdelacasa la casa Hoy en punto de las 7 de la noche Conduce: Kike Tovar y El Cholín Artista invitado: ""Kevin Hernández"" ""El Maestro Chin"" ""Don Renecio"" #LaPrevenciónEstáEnTusManos LOSCABOS",,,,,,-3.68
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53593,58385,2021-03-04 12:51:04 CST,2021-03-04,12:51:04,Photo,22,14,0,7,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4063525307012442,"Con la finalidad de preservar nuestras calles limpias y en óptimas condiciones, seguimos realizando el retiro de ramas, basura y cacharros, así como la rehabilitación de calles en la colonia El Caribe en Cabo en la delegación de San Lucas. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4063525193679120/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-3.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53593,58385,2021-03-04 09:33:21 CST,2021-03-04,09:33:21,Photo,32,15,0,16,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4063098553721784,"Con la finalidad de evitar el desperdicio del vital líquido, personal del Agua Potable de Los Cabos realizó la reparación de caja de válvulas en la colonia Zacatal Fundador de San José del Cabo. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4063098073721832/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-2.19
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53592,58378,2021-03-03 14:09:26 CST,2021-03-03,14:09:26,Photo,43,22,0,21,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4060998103931829,"Buscando mejorar la movilidad de los habitantes que radican en Cabo del Este de nuestro municipio, estamos realizando la rehabilitación y raspado del camino que conduce a la comunidad de Los Frailes y Cabo Pulmo. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4060997983931841/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-1.63
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53592,58378,2021-03-03 09:57:01 CST,2021-03-03,09:57:01,Photo,45,27,2,15,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4060523910645915,"Como alternativa al programa de Audiencias Públicas y en apoyo a las familias de Los Cabos, implementamos las Jornadas Sociales de Asistencia Ciudadana COVID-19, a través de las cuales brindamos servicios médicos gratuitos y asistenciales, concluyendo el año 2020, con 10 mil 941 acciones gratuitas. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4060523820645924/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-1.59
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53594,58377,2021-03-02 13:56:59 CST,2021-03-02,13:56:59,Photo,40,13,2,23,0,0,0,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4058427314188908,"Nuestra Administración que preside la alcaldesa Armida Castro le hizo frente a las necesidades de la ciudadanía en el periodo más crítico de la pandemia por COVID-19; del 30 de marzo al 06 de junio del año 2020, se activaron las brigadas de asistencia ciudadana para entregar casa por casa, apoyos alimenticios, de limpieza y de salud, logrando entregar 54 mil 486 apoyos asistenciales a la ciudadanía más vulnerable. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4058427270855579/?type=3,,"Ayuntamiento Lo Gran total 54,486 apoyos entregados por el Gobierno de Los Cabos I OCA",,,,,,-1.79
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53594,58377,2021-03-02 09:40:50 CST,2021-03-02,09:40:50,Photo,24,14,0,9,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4057917120906594,"En atención a reportes ciudadanos, la cuadrilla de Obras Públicas realizó trabajos de bacheo con concreto hidráulico, sobre Avenida de la Juventud, en la colonia Juárez en la delegación de Cabo San Lucas, mejorando con esto la seguridad vial y peatonal. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/4057915634240076/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-2.92
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53594,58377,2021-03-01 18:59:38 CST,2021-03-01,18:59:38,Photo,44,16,1,27,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4056423514389288,En el camino hacia la #NuevaNormalidad seamos responsables y conscientes de que depende de nosotros avanzar en el Sistema de Alerta Sanitario de Baja California Sur #LaPrevenciónEstáEnTusManos #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4056423477722625/?type=3,,,,,,,,-1.59
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53589,58372,2021-03-01 16:40:03 CST,2021-03-01,16:40:03,Photo,26,18,0,7,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4056213504410289,"Continúa la Dirección de Servicios Públicos de Los Cabos atendiendo las solicitudes ciudadanas en la zona norte de nuestro municipio. con la rehabilitación de caminos rurales en la comunidad de Buena Vista, y cumpliendo con ello el compromiso de nuestra alcaldesa Armida Castro. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4056213407743632/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-2.69
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53589,58372,2021-03-01 13:01:02 CST,2021-03-01,13:01:02,Native Video,36,17,0,16,3,0,0,0,0,0,owned,Yes,449,728,0,00:00:54,https://www.facebook.com/209049169126761/posts/4055860641112242,"Nuestros jóvenes cabeños continúan recibiendo el apoyo de la Dirección Municipal de Educación H.XIII Ayuntamiento de Los Cabos a través del programa de becas educativas; esto, como parte de las políticas públicas que nuestra alcaldesa Armida Castro realiza a favor de la educación en Los Cabos. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/268802511285148/,,,,,,,,-1.5
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53589,58372,2021-03-01 09:57:57 CST,2021-03-01,09:57:57,Photo,21,12,0,9,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4055473851150921,Aprovecha los beneficios que te brindamos en el pago del impuesto predial durante marzo y abril. Paga tus impuestos y contribuye a la inversión de grandes obras y servicios para Los Cabos. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4055473781150928/?type=3,,,,,,,,-3.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53574,58348,2021-02-28 16:17:40 CST,2021-02-28,16:17:40,Photo,53,22,2,28,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4053762061322100,"Nuestro Centro Histórico es un referente de cultura, tradición e historia para la comunidad cabeña, por ello, continuamos con los trabajos de bacheo y la rehabilitación de banquetas en la calle Zaragoza en San José del Cabo. Seguiremos atendiendo todos los sectores tal como lo indicó la alcaldesa Armida Castro. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4053761941322112/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-1.32
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53574,58348,2021-02-28 09:30:16 CST,2021-02-28,09:30:16,Native Video,49,20,2,27,0,0,0,0,0,0,owned,Yes,293,420,0,00:00:40,https://www.facebook.com/209049169126761/posts/4053028151395491,"Continúa Agua Potable de Los Cabos llevando el vital líquido a donde más hace falta, compromiso que la alcaldesa Armida Castro mantiene desde el comienzo de su administración. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/439421177297763/,,,,,,,,-1.1
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53574,58348,2021-02-27 20:23:20 CST,2021-02-27,20:23:20,Live Video Complete,312,86,88,107,28,1,1,0,0,1,owned,Yes,1921,5326,0,01:05:55,https://www.facebook.com/209049169126761/posts/5804740886210013,,https://www.facebook.com/ayuntamientodeloscabos/videos/5804740886210013/,,,,,,,,2.83
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53568,58340,2021-02-27 15:45:25 CST,2021-02-27,15:45:25,Native Video,36,15,1,19,1,0,0,0,0,0,owned,Yes,278,373,0,00:00:30,https://www.facebook.com/209049169126761/posts/4051319798232993,"Gracias al compromiso de la alcaldesa Armida Castro y al trabajo del personal de ZOFEMAT Los Cabos podemos decir que somos el primer lugar en América Latina, con 22 playas Blue Flag. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/140404041281258/,,,,,,,,-1.5
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53568,58340,2021-02-27 09:58:29 CST,2021-02-27,09:58:29,Native Video,16,9,0,6,1,0,0,0,0,0,owned,Yes,175,196,0,00:00:34,https://www.facebook.com/209049169126761/posts/4050165678348405,"Israel González Alcantar, docente del Centro de Estudios Tecnológicos del Mar #39, expresó su agradecimiento a la presidenta municipal Armida Castro, por la ayuda para pagar la energía eléctrica del plantel durante toda su Administración, ya que eso hace posible la operatividad del plantel. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/1950109428462667/,,,,,,,,-3.38
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53568,58340,2021-02-26 20:01:00 CST,2021-02-26,20:01:00,Native Video,61,26,3,27,3,0,2,0,0,0,owned,Yes,423,646,0,00:03:14,https://www.facebook.com/209049169126761/posts/704612180215681,Las 5 de la Semana. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/videos/704612180215681/,,,Las 5 de la Semana.,,,,,1.13
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53561,58331,2021-02-26 17:52:22 CST,2021-02-26,17:52:22,Native Video,24,10,1,13,0,0,0,0,0,0,owned,Yes,210,256,0,00:00:40,https://www.facebook.com/209049169126761/posts/4047655498599423,"Continúa Agua Potable de Los Cabos llevando el vital líquido a donde más hace falta, compromiso que la alcaldesa Armida Castro mantiene desde el comienzo de su administración. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/videos/708483719826646/,,,,,,,,-2.25
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53561,58331,2021-02-26 14:32:47 CST,2021-02-26,14:32:47,Native Video,17,8,0,9,0,0,0,0,0,0,owned,Yes,226,241,0,00:00:25,https://www.facebook.com/209049169126761/posts/4047043761993930,El ciudadano Arturo Hermina Álvarez agradeció a la XIII Administración el apoyo económico para la operación de su pequeño de 2 años. Continuamos apoyando a los que más lo necesitan a través de nuestra Dirección de Atención Ciudadana. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/videos/1362887830746113/,,,,,,,,-3.18
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53561,58331,2021-02-26 13:46:39 CST,2021-02-26,13:46:39,Live Video Scheduled,7,4,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4046899218675051,Las 5 de la Semana. #CiudadanosHaciendoHistoria,,,,,,,,,-6
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53561,58331,2021-02-26 10:07:01 CST,2021-02-26,10:07:01,Photo,33,17,0,16,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4045881498776823,"Continúa la Dirección de Servicios Públicos de Los Cabos trabajando para que todos podamos contar con calles más iluminadas, por eso, se instalaron 40 nuevas luminarias en la avenida Gandhi de la colonia Guaymitas en San José del Cabo. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4045881382110168/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-2.12
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53561,58331,2021-02-25 21:01:11 CST,2021-02-25,21:01:11,Photo,119,55,12,49,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4043140735717566,"Si ves un carro chatarra o abandonado en la vía pública, puedes hacer tu reporte en las oficinas de la Dirección General de Seguridad Pública o marcar al número de teléfono 624 127 2500. Recuerda que Seguridad Pública continúa con la campaña de retiro de carros y, de no cumplir con lo dispuesto en el Reglamento de Tránsito, luego de 72 horas es puesto a disposición del Corralón Municipal. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4043140559050917/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,1.7
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53561,58331,2021-02-25 18:49:19 CST,2021-02-25,18:49:19,Photo,32,10,0,22,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4042600245771615,"Nuestro Centro Histórico es un referente de cultura, tradición e historia para la comunidad cabeña, por ello, continuamos con los trabajos de bacheo y la rehabilitación de banquetas en la calle Zaragoza en San José del Cabo. Seguiremos atendiendo todos los sectores tal como lo indicó la alcaldesa Armida Castro. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4042600029104970/?type=3,,,Photos from Ayuntamiento de Los Cabos's post,,,,,-2.19
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,53544,58310,2021-02-25 15:55:46 CST,2021-02-25,15:55:46,Photo,27,7,0,19,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/4042298482468458,"Te invitamos a disfrutar del programa ¡Desde La Casa!, todos los sábados en punto de las 7:00 de la noche a través de nuestra transmisión, con la conducción de Kike Tovar ¡Entretenimiento para toda la familia! #QuédateEnCasa",https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/4042298429135130/?type=3,,,,,,,,-2.59
